EDCM2-clean152-FCP,2013-08,GoosePower,4501,5541250
EDCM2-clean152-FCP,2013-08,TestPowerF,4501,4170718
EDCM2-clean152-FCP,2014-02,SPEN-SPD,4501,2379816
EDCM2-clean152-FCP,2014-02,SPEN-SPM,4501,6381656
EDCM2-clean152-FCP,2014-02,SSEN-SEPD,4501,3432038
EDCM2-clean152-FCP,2014-02,SSEN-SHEPD,4501,4176970
EDCM2-clean152-FCP,2014-02,WPD-EastM,4501,8990224
EDCM2-clean152-FCP,2014-02,WPD-WestM,4501,9543769
EDCM2-clean152-LRIC,2012-02,ENWL,4501,7712
EDCM2-clean152-LRIC,2012-02,NPG-Northeast,4501,7774640
EDCM2-clean152-LRIC,2012-02,NPG-Yorkshire,4501,5695913
EDCM2-clean152-LRIC,2012-02,SPEN-SPD,4501,8754741
EDCM2-clean152-LRIC,2012-02,SPEN-SPM,4501,3295067
EDCM2-clean152-LRIC,2012-02,SSEN-SEPD,4501,7228291
EDCM2-clean152-LRIC,2012-02,SSEN-SHEPD,4501,1437179
EDCM2-clean152-LRIC,2012-02,UKPN-EPN,4501,9437668
EDCM2-clean152-LRIC,2012-02,UKPN-LPN,4501,1111965
EDCM2-clean152-LRIC,2012-02,UKPN-SPN,4501,7129679
EDCM2-clean152-LRIC,2012-02,WPD-EastM,4501,2010115
EDCM2-clean152-LRIC,2012-02,WPD-SWales,4501,5120182
EDCM2-clean152-LRIC,2012-02,WPD-SWest,4501,4500561
EDCM2-clean152-LRIC,2012-02,WPD-WestM,4501,997930
EDCM2-clean152-LRIC,2013-02,ENWL,4501,1768933
EDCM2-clean152-LRIC,2013-02,NPG-Northeast,4501,4136073
EDCM2-clean152-LRIC,2013-02,NPG-Yorkshire,4501,5681896
EDCM2-clean152-LRIC,2013-02,UKPN-EPN,4501,8158344
EDCM2-clean152-LRIC,2013-02,UKPN-LPN,4501,6893400
EDCM2-clean152-LRIC,2013-02,UKPN-SPN,4501,99055
EDCM2-clean152-LRIC,2013-02,WPD-SWales,4501,4015918
EDCM2-clean152-LRIC,2013-02,WPD-SWest,4501,4501541
EDCM2-clean152-LRIC,2013-08,DuckPower,4501,3830513
EDCM2-clean152-LRIC,2013-08,TestPowerL,4501,4170718
EDCM2-clean152-LRIC,2014-02,ENWL,4501,9380830
EDCM2-clean152-LRIC,2014-02,NPG-Northeast,4501,6470659
EDCM2-clean152-LRIC,2014-02,NPG-Yorkshire,4501,3840350
EDCM2-clean152-LRIC,2014-02,UKPN-EPN,4501,6761664
EDCM2-clean152-LRIC,2014-02,UKPN-LPN,4501,8683625
EDCM2-clean152-LRIC,2014-02,UKPN-SPN,4501,9514125
EDCM2-clean152-LRIC,2014-02,WPD-SWales,4501,9987632
EDCM2-clean152-LRIC,2014-02,WPD-SWest,4501,2797573
EDCM2-clean161-FCP,2018-02,SPEN-SPD,4501,2754436
EDCM2-clean161-FCP,2018-02,SPEN-SPM,4501,558320
EDCM2-clean161-FCP,2018-02,SSEN-SEPD,4501,9892784
EDCM2-clean161-FCP,2018-02,SSEN-SHEPD,4501,4655488
EDCM2-clean161-FCP,2018-02,WPD-EastM,4501,4158312
EDCM2-clean161-FCP,2018-02,WPD-WestM,4501,9591479
EDCM2-clean161-FCP,2019-02,SPEN-SPD,4501,3510286
EDCM2-clean161-FCP,2019-02,SPEN-SPM,4501,8323524
EDCM2-clean161-FCP,2019-02,SSEN-SEPD,4501,6112861
EDCM2-clean161-FCP,2019-02,SSEN-SHEPD,4501,4044361
EDCM2-clean161-FCP,2019-02,WPD-EastM,4501,4012503
EDCM2-clean161-FCP,2019-02,WPD-WestM,4501,3019161
EDCM2-clean161-LRIC,2018-02,ENWL,4501,1169052
EDCM2-clean161-LRIC,2018-02,NPG-Northeast,4501,2541732
EDCM2-clean161-LRIC,2018-02,NPG-Yorkshire,4501,3954574
EDCM2-clean161-LRIC,2018-02,UKPN-EPN,4501,796803
EDCM2-clean161-LRIC,2018-02,UKPN-LPN,4501,3651579
EDCM2-clean161-LRIC,2018-02,UKPN-SPN,4501,1666181
EDCM2-clean161-LRIC,2018-02,WPD-SWales,4501,2376233
EDCM2-clean161-LRIC,2018-02,WPD-SWest,4501,7725663
EDCM2-clean161-LRIC,2019-02,ENWL,4501,5173037
EDCM2-clean161-LRIC,2019-02,NPG-Northeast,4501,4930186
EDCM2-clean161-LRIC,2019-02,NPG-Yorkshire,4501,375628
EDCM2-clean161-LRIC,2019-02,UKPN-EPN,4501,964892
EDCM2-clean161-LRIC,2019-02,UKPN-LPN,4501,2222446
EDCM2-clean161-LRIC,2019-02,UKPN-SPN,4501,4245517
EDCM2-clean161-LRIC,2019-02,WPD-SWales,4501,5983094
EDCM2-clean161-LRIC,2019-02,WPD-SWest,4501,8389318
EDCM2-clean189-FCP,2014-11,Faaite,4501,2907282
EDCM2-clean189-FCP,2014-11,Faial,4501,2159781
EDCM2-clean189-FCP,2014-11,Fiji,4501,3984654
EDCM2-clean189-FCP,2014-11,Flores,4501,1838704
EDCM2-clean189-FCP,2014-11,Fogo,4501,3848971
EDCM2-clean189-FCP,2015-02,SPEN-SPD,4501,1314429
EDCM2-clean189-FCP,2015-02,SPEN-SPM,4501,7584850
EDCM2-clean189-FCP,2015-02,SSEN-SEPD,4501,1709588
EDCM2-clean189-FCP,2015-02,SSEN-SHEPD,4501,9267336
EDCM2-clean189-FCP,2015-02,WPD-EastM,4501,2299459
EDCM2-clean189-FCP,2015-02,WPD-WestM,4501,3442905
EDCM2-clean189-FCP,2015-04,Faaite,4501,6305220
EDCM2-clean189-FCP,2015-04,Faial,4501,6652738
EDCM2-clean189-FCP,2015-04,Fiji,4501,2395889
EDCM2-clean189-FCP,2015-04,Flores,4501,653752
EDCM2-clean189-FCP,2015-04,Fogo,4501,3059197
EDCM2-clean189-FCP,2016-02,SPEN-SPD,4501,1854375
EDCM2-clean189-FCP,2016-02,SPEN-SPM,4501,8463345
EDCM2-clean189-FCP,2016-02,SSEN-SEPD,4501,4529025
EDCM2-clean189-FCP,2016-02,SSEN-SHEPD,4501,2626746
EDCM2-clean189-FCP,2016-02,WPD-EastM,4501,411032
EDCM2-clean189-FCP,2016-02,WPD-WestM,4501,5634920
EDCM2-clean189-FCP,2017-02,SPEN-SPD,4501,5539863
EDCM2-clean189-FCP,2017-02,SPEN-SPM,4501,4831392
EDCM2-clean189-FCP,2017-02,SSEN-SEPD,4501,3105780
EDCM2-clean189-FCP,2017-02,SSEN-SHEPD,4501,6402994
EDCM2-clean189-FCP,2017-02,WPD-EastM,4501,144253
EDCM2-clean189-FCP,2017-02,WPD-WestM,4501,9059198
EDCM2-clean189-LRIC,2014-11,Lamprey,4501,8680607
EDCM2-clean189-LRIC,2014-11,Limpet,4501,4232299
EDCM2-clean189-LRIC,2014-11,Ling,4501,54832
EDCM2-clean189-LRIC,2014-11,Littleneck,4501,155870
EDCM2-clean189-LRIC,2014-11,Lobster,4501,1542094
